Postcode;Plaatsnaam;Gemeentecode;Gemeente;Provinciecode;Provincie;Zorgkantoorcode;Zorgkantoor;Rechtspersoon
5050;GOIRLE            ;785;GOIRLE                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5051;GOIRLE            ;785;GOIRLE                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5052;GOIRLE            ;785;GOIRLE                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5053;GOIRLE            ;785;GOIRLE                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5056;BERKEL ENSCHOT    ;855;TILBURG                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5057;BERKEL ENSCHOT    ;855;TILBURG                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5059;HEUKELOM NB       ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5060;OISTERWYK         ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5061;OISTERWYK         ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5062;OISTERWYK         ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5063;OISTERWYK         ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5066;MOERGESTEL        ;824;OISTERWIJK              ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5070;UDENHOUT          ;855;TILBURG                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5071;UDENHOUT          ;855;TILBURG                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5074;BIEZENMORTEL      ;788;HAAREN                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5076;HAAREN            ;788;HAAREN                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5080;HILVARENBEEK      ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5081;HILVARENBEEK      ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5084;BIEST HOUTAKKER   ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5085;ESBEEK            ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5087;DIESSEN           ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5089;HAGHORST          ;798;HILVARENBEEK            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5090;OOST W MIDDELBEERS;823;OIRSCHOT                ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5091;OOST W MIDDELBEERS;823;OIRSCHOT                ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5094;LAGE MIERDE       ;1667;REUSEL-DE MIERDEN       ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5095;HOOGE MIERDE      ;1667;REUSEL-DE MIERDEN       ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5096;HULSEL            ;1667;REUSEL-DE MIERDEN       ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5100;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5101;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5102;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5103;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5104;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5105;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5106;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5107;DONGEN            ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5109;S GRAVENMOER      ;766;DONGEN                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5110;BAARLE NASSAU     ;744;BAARLE-NASSAU           ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5111;BAARLE NASSAU     ;744;BAARLE-NASSAU           ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5113;ULICOTEN          ;744;BAARLE-NASSAU           ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5114;CASTELRE          ;744;BAARLE-NASSAU           ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5120;RYEN              ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5121;RYEN              ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5122;RYEN              ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5124;MOLENSCHOT        ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5125;HULTEN            ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5126;GILZE             ;784;GILZE EN RIJEN          ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5130;ALPHEN NB         ;1723;ALPHEN-CHAAM            ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5131;ALPHEN NB         ;1723;ALPHEN-CHAAM            ;P;Noord-Brabant;5526;WEST-BRABANT;CZ
5133;RIEL              ;785;GOIRLE                  ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5140;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5141;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5142;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5143;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5144;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5145;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5146;WAALWYK           ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5150;DRUNEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5151;DRUNEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5152;DRUNEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5154;ELSHOUT           ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5160;SPRANG CAPELLE    ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5161;SPRANG CAPELLE    ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5165;WASPIK            ;867;WAALWIJK                ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5170;KAATSHEUVEL       ;809;LOON OP ZAND            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5171;KAATSHEUVEL       ;809;LOON OP ZAND            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5172;KAATSHEUVEL       ;809;LOON OP ZAND            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5175;LOON OP ZAND      ;809;LOON OP ZAND            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5176;DE MOER           ;809;LOON OP ZAND            ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5200;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5201;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5202;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5203;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5211;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5212;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5213;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5215;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5216;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5221;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5222;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5223;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5224;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5231;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5232;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5233;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5234;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5235;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5236;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5237;S HERTOGENBOSCH   ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5240;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5241;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5242;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5243;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5244;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5245;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5246;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5247;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5248;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5249;ROSMALEN          ;796;S HERTOGENBOSCH         ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5250;VLYMEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5251;VLYMEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5252;VLYMEN            ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5253;NIEUWKUYK         ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5254;HAARSTEEG         ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5256;HEUSDEN GEM HEUSD ;797;HEUSDEN                 ;P;Noord-Brabant;5527;MIDDEN-BRABANT;UVIT
5258;BERLICUM NB       ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5260;VUGHT             ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5261;VUGHT             ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5262;VUGHT             ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5263;VUGHT             ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5264;VUGHT             ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5266;CROMVOIRT         ;865;VUGHT                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5268;HELVOIRT          ;788;HAAREN                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5270;ST MICHIELSGESTEL ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5271;ST MICHIELSGESTEL ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5272;ST MICHIELSGESTEL ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5275;DEN DUNGEN        ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5280;BOXTEL            ;757;BOXTEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5281;BOXTEL            ;757;BOXTEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5282;BOXTEL            ;757;BOXTEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5283;BOXTEL            ;757;BOXTEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5290;GEMONDE           ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5291;GEMONDE           ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5292;GEMONDE           ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5293;GEMONDE           ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5294;GEMONDE           ;845;SINT-MICHIELSGESTEL     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5296;ESCH              ;788;HAAREN                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5298;LIEMPDE           ;757;BOXTEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5300;ZALTBOMMEL        ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5301;ZALTBOMMEL        ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5302;ZALTBOMMEL        ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5305;ZUILICHEM         ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5306;BRAKEL            ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5307;POEDEROYEN        ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5308;AALST GLD         ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5310;GAMEREN           ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5311;GAMEREN           ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5313;NIEUWAAL          ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5314;BRUCHEM           ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5315;KERKWYK           ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5316;DELWYNEN          ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5317;NEDERHEMERT       ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5318;BERN              ;297;ZALTBOMMEL              ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5320;HEDEL             ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5321;HEDEL             ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5324;AMMERZODEN        ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5325;WELL GLD          ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5327;HURWENEN          ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5328;ROSSUM GLD        ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5330;KERKDRIEL         ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5331;KERKDRIEL         ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5333;HOENZADRIEL       ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5334;VELDDRIEL         ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5335;ALEM              ;263;MAASDRIEL               ;G;Gelderland;5528;NOORDOOST BRABANT;UVIT
5340;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5341;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5342;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5343;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5344;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5345;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5346;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5347;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5348;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5349;OSS               ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5350;BERGHEM           ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5351;BERGHEM           ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5360;GRAVE             ;786;GRAVE                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5361;GRAVE             ;786;GRAVE                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5363;VELP NB           ;786;GRAVE                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5364;ESCHAREN          ;786;GRAVE                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5366;MEGEN             ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5367;MACHAREN          ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5368;HAREN NB          ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5370;RAVENSTEIN        ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5371;RAVENSTEIN        ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5373;HERPEN            ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5374;SCHAYK            ;1685;LANDERD                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5375;REEK              ;1685;LANDERD                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5381;VINKEL            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5382;VINKEL            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5383;VINKEL            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5384;HEESCH            ;1721;BERNHEZE                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5386;GEFFEN            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5388;NISTELRODE        ;1721;BERNHEZE                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5390;NULAND            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5391;NULAND            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5392;NULAND            ;1671;MAASDONK                ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5394;OYEN              ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5395;TEEFFELEN         ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5396;LITHOYEN          ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5397;LITH              ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5398;MAREN KESSEL      ;828;OSS                     ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5400;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5401;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5402;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5403;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5404;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5405;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5406;UDEN              ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5408;VOLKEL            ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5409;ODILIAPEEL        ;856;UDEN                    ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5410;ZEELAND           ;1685;LANDERD                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5411;ZEELAND           ;1685;LANDERD                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5420;GEMERT            ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5421;GEMERT            ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5422;GEMERT            ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5423;HANDEL            ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5424;ELSENDORP         ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5425;DE MORTEL         ;1652;GEMERT-BAKEL            ;P;Noord-Brabant;5529;ZUIDOOST-BRABANT;CZ
5427;BOEKEL            ;755;BOEKEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5428;VENHORST          ;755;BOEKEL                  ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5430;CUYK              ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5431;CUYK              ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5432;CUYK              ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5433;KATWYK NB         ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5434;VIANEN NB         ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5435;ST AGATHA         ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5437;BEERS NB          ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5438;GASSEL            ;786;GRAVE                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5439;LINDEN            ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5440;OEFFELT           ;756;BOXMEER                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5441;OEFFELT           ;756;BOXMEER                 ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
5443;HAPS              ;1684;CUIJK                   ;P;Noord-Brabant;5528;NOORDOOST BRABANT;UVIT
